CodeRNCP;numero_bloc;intitule;;;
RNCP31383;RNCP31383BC03;Bloc 3 (Bloc 4) Approvisionner et participer à l'achat de marchandises ou de produits;;;
RNCP31383;RNCP31383BC04;Bloc 4 (Bloc 5a) Nettoyer et désinfecter les espaces, les plans de travail avec les produits et les matériels appropriés;;;
RNCP31383;RNCP31383BC05;Bloc 5 (Bloc 5b) Garantir la sécurité sanitaire et alimentaire;;;
RNCP31383;RNCP31383BC06;Bloc 6 (Bloc 9b) Réaliser les préparations culinaires de base;;;
RNCP31383;RNCP31383BC07;Bloc 7 (Bloc 33) Travailler et mettre en valeur les produits de la mer;;;
RNCP31387;RNCP31387BC01;Développement et organisation de l'activité commerciale;;;
RNCP31387;RNCP31387BC02;Gestion administrative et financière du point de vente;;;
RNCP31387;RNCP31387BC03;Accueil des clients sur un point de vente en horlogerie haut de gamme;;;
RNCP31387;RNCP31387BC04;Traitement des demandes clients en horlogerie haut de gamme;;;
RNCP31387;RNCP31387BC05;Mise en valeur des produits et suivi des stocks du point de vente;;;
RNCP31387;RNCP31387BC06;Suivi de l’activité commerciale;;;
RNCP31387;RNCP31387BC07;Réalisation d’actions commerciales en direction de clients et de prospects;;;
RNCP31388;RNCP31388BC01;Préparer, organiser, installer et démonter une distribution électrique de spectacle;;;
RNCP31388;RNCP31388BC02;Exploiter, contrôler et maintenir une distribution électrique de spectacle;;;
RNCP31389;RNCP31389BC01;Assurer le relais d’information et la coordination interne;;;
RNCP31389;RNCP31389BC02;Gérer la relation clientèle;;;
RNCP31389;RNCP31389BC03;Produire ou mettre en œuvre les contrats d’assurances relevant de son champ d'activité;;;
RNCP31389;RNCP31389BC04;Gérer un portefeuille clients et contribuer au développement commercial;;;
RNCP31389;RNCP31389BC05;Rédiger ou proposer une offre commerciale client;;;
RNCP31389;RNCP31389BC06;Exercer son rôle de courtier et assurer la coordination et l’intermédiation clients/organismes assureurs;;;
RNCP31389;RNCP31389BC07;Gérer un portefeuille clients et contribuer au développement commercial;;;
RNCP31389;RNCP31389BC08;Réaliser le suivi et l’instruction des dossiers sinistres;;;
RNCP31389;RNCP31389BC09;Effectuer le versement des indemnités;;;
RNCP31391;RNCP31391BC01;Rédiger ou proposer une offre commerciale client;;;
RNCP31391;RNCP31391BC02;Assurer le relais d’information et la coordination interne;;;
RNCP31391;RNCP31391BC03;Gérer la relation clientèle;;;
RNCP31391;RNCP31391BC04;Produire ou mettre en œuvre les contrats d’assurances relevant de son champ d'activité;;;
RNCP31391;RNCP31391BC05;Gérer un portefeuille clients et contribuer au développement commercial;;;
RNCP31391;RNCP31391BC06;Réaliser le suivi et l’instruction des dossiers sinistres;;;
RNCP31391;RNCP31391BC07;Effectuer le versement des prestations;;;
RNCP31391;RNCP31391BC08;Gérer un portefeuille clients et contribuer au développement commercial;;;
RNCP31392;RNCP31392BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31392;RNCP31392BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31392;RNCP31392BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31392;RNCP31392BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31392;RNCP31392BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
RNCP31392;RNCP31392BC06;Encadrement d’équipes dédiées à des activités de recherche et développement, d’études et prospective;;;
RNCP31394;RNCP31394BC01;Matière et matériaux  Equipements, outils, matériels;;;
RNCP31394;RNCP31394BC02;Organisation et communication professionnelle;;;
RNCP31394;RNCP31394BC03;Process et technique de réalisation;;;
RNCP31394;RNCP31394BC04;Hygiène, Sécurité et Santé au Travail;;;
RNCP31395;RNCP31395BC01;Assurer le relais d’information et la coordination interne;;;
RNCP31395;RNCP31395BC02;Gérer la relation clientèle;;;
RNCP31395;RNCP31395BC03;Rédiger ou proposer une offre commerciale client;;;
RNCP31395;RNCP31395BC04;Réaliser le suivi et l’instruction des dossiers sinistres;;;
RNCP31395;RNCP31395BC05;Exercer son rôle de courtier et assurer la coordination et l’intermédiation clients/organismes assureurs;;;
RNCP31395;RNCP31395BC06;Gérer un portefeuille clients et contribuer au développement commercial;;;
RNCP31395;RNCP31395BC07;Produire ou mettre en œuvre les contrats d’assurances relevant de son champ d’activité;;;
RNCP31395;RNCP31395BC08;Assurer la gestion des contrats d’assurances;;;
RNCP31396;RNCP31396BC01;Bloc 1 (Bloc 2) Traiter une réclamation client, recueillir et transmettre des informations concernant les clients;;;
RNCP31396;RNCP31396BC02;Bloc 2 (Bloc 4) Approvisionner et participer à l'achat de marchandises ou de produits;;;
RNCP31396;RNCP31396BC03;Bloc 5 (Bloc 7) Organiser le travail et superviser l'équipe;;;
RNCP31396;RNCP31396BC04;Bloc 6 (Bloc 8) Encadrer une équipe;;;
RNCP31396;RNCP31396BC05;Bloc 7 (Bloc 10b) Contrôler la production ou prestation culinaire;;;
RNCP31396;RNCP31396BC06;Bloc 8 (Bloc 14) Gérer l'exploitation d'un établissement;;;
RNCP31396;RNCP31396BC07;Bloc 3 (Bloc 5b) Garantir la sécurité sanitaire et alimentaire;;;
RNCP31396;RNCP31396BC08;Bloc 4 (Bloc 6) Assurer la sécurité des personnes et des lieux;;;
RNCP31398;RNCP31398BC01;Bloc 1 (Bloc 3) Réceptionner et stocker des marchandises, des produits;;;
RNCP31398;RNCP31398BC02;Bloc 5 (Bloc 9b) Réaliser les préparations culinaires de base;;;
RNCP31398;RNCP31398BC03;Bloc 2 (Bloc 4) Approvisionner et participer à l'achat de marchandises ou de produits;;;
RNCP31398;RNCP31398BC04;Bloc 3 (Bloc 5a) Nettoyer et désinfecter les espaces et les plans de travail;;;
RNCP31398;RNCP31398BC05;Bloc 4 (Bloc 6) Assurer la sécurité des personnes et des lieux;;;
RNCP31401;RNCP31401BC01;Bloc 3 (Bloc 6) Assurer la sécurité des personnes et des lieux;;;
RNCP31401;RNCP31401BC02;Bloc1 (Bloc 1) Accueillir un client et mener un échange en vue de réaliser une prestation;;;
RNCP31401;RNCP31401BC03;Bloc 2 (Bloc 2) Traiter une réclamation client, recueillir et transmettre des informations concernant les clients;;;
RNCP31401;RNCP31401BC04;Bloc 5 (Bloc 16b) Valoriser la commercialisation d'un produit hôtelier;;;
RNCP31401;RNCP31401BC05;Bloc 4 (Bloc 12) Utiliser une langue étrangère dans les activités professionnelles de l’Hôtellerie, de la Restauration, des Loisirs et des activités de Tourisme – deuxième niveau B1;;;
RNCP31401;RNCP31401BC06;Bloc 6 (bloc17) Gérer l’encaissement;;;
RNCP31402;RNCP31402BC01;Bloc 4 (Bloc 5a) Nettoyer et désinfecter les espaces et les plans de travail;;;
RNCP31402;RNCP31402BC02;Bloc 5 (Bloc 6) Assurer la sécurité des personnes et des lieux;;;
RNCP31402;RNCP31402BC03;Bloc 6 (Bloc 9a) Réaliser les préparations culinaires de base froides;;;
RNCP31402;RNCP31402BC04;Bloc 7 (Bloc 11b) Utiliser une langue étrangère dans les activités professionnelles de l’Hôtellerie, de la Restauration, des Loisirs et des activités de Tourisme A2;;;
RNCP31402;RNCP31402BC05;Bloc 9 (bloc17) Gérer l’encaissement;;;
RNCP31402;RNCP31402BC06;Bloc1 (Bloc 1) Accueillir un client et mener un échange en vue de réaliser une prestation;;;
RNCP31402;RNCP31402BC07;Bloc 2 (Bloc 2) Traiter une réclamation client, recueillir et transmettre des informations concernant les clients;;;
RNCP31402;RNCP31402BC08;Bloc3 (Bloc 3) Réceptionner et stocker des marchandises, des produits;;;
RNCP31402;RNCP31402BC09;Bloc 8 (Bloc 15a) Effectuer un service en salle traditionnel;;;
RNCP31403;RNCP31403BC01;Bloc1 (Bloc1) Accueillir un client et mener un échange en vue de réaliser une prestation;;;
RNCP31403;RNCP31403BC02;Bloc 2 (Bloc 3) Réceptionner et stocker des marchandises, des produits;;;
RNCP31403;RNCP31403BC03;Bloc 3 (Bloc 5a) Nettoyer et désinfecter les espaces et les plans de travail;;;
RNCP31403;RNCP31403BC04;Bloc 5 (15b)  Effectuer un service en salle;;;
RNCP31403;RNCP31403BC05;Bloc 4 (Bloc 9b inclus 9a) Réaliser les préparations culinaires de base;;;
RNCP31403;RNCP31403BC06;Bloc 6 (bloc17) Gérer l’encaissement;;;
RNCP31404;RNCP31404BC01;Bloc 11 (Bloc 16b) Valoriser la commercialisation d'un produit hôtelier;;;
RNCP31404;RNCP31404BC02;Bloc 10 (Bloc 16a) Promouvoir une offre de service;;;
RNCP31404;RNCP31404BC03;Bloc1 (Bloc 1) Accueillir un client et mener un échange en vue de réaliser une prestation;;;
RNCP31404;RNCP31404BC04;Bloc 2 (Bloc 2) Traiter une réclamation client, recueillir et transmettre des informations concernant les clients;;;
RNCP31404;RNCP31404BC05;Bloc 3 (Bloc 4) Approvisionner et participer à l'achat de marchandises ou de produits;;;
RNCP31404;RNCP31404BC06;Bloc 4 (Bloc 6) Assurer la sécurité des personnes et des lieux;;;
RNCP31404;RNCP31404BC07;Bloc 5 (Bloc 7) Organiser le travail et superviser l'équipe;;;
RNCP31404;RNCP31404BC08;Bloc 6 (Bloc 10b) Contrôler la production ou prestation culinaire;;;
RNCP31404;RNCP31404BC09;Bloc 7 (Bloc 11b) Utiliser une langue étrangère dans les activités professionnelles de l’Hôtellerie, de la Restauration, des Loisirs et des activités de Tourisme A2;;;
RNCP31404;RNCP31404BC10;Bloc 8 (Bloc 13) Contribuer à gérer l'exploitation d'un établissement;;;
RNCP31404;RNCP31404BC11;Bloc 9 (Bloc 15a) Effectuer un service en salle traditionnel;;;
RNCP31406;RNCP31406BC01;Bloc1 (Bloc1) Accueillir un client et mener un échange en vue de réaliser une prestation;;;
RNCP31406;RNCP31406BC02;Bloc 2 (Bloc 5a) Nettoyer et désinfecter les espaces, les plans de travail avec les produits et les matériels appropriés;;;
RNCP31406;RNCP31406BC03;Bloc 3 (15b)  Effectuer un service en salle;;;
RNCP31406;RNCP31406BC04;Bloc 4 (Bloc 23) Assurer un service d'étage;;;
RNCP31408;RNCP31408BC01;Bloc1 (Bloc 1) Accueillir un client et mener un échange en vue de réaliser une prestation;;;
RNCP31408;RNCP31408BC02;Bloc 2 (Bloc 2) Traiter une réclamation client, recueillir et transmettre des informations concernant les clients;;;
RNCP31408;RNCP31408BC03;Bloc 3 (Bloc 4) Approvisionner et participer à l'achat de marchandises ou de produits;;;
RNCP31408;RNCP31408BC04;Bloc 4 (Bloc 5b) Garantir la sécurité sanitaire et alimentaire;;;
RNCP31408;RNCP31408BC05;Bloc 5 (Bloc 6) Assurer la sécurité des personnes et des lieux;;;
RNCP31408;RNCP31408BC06;Bloc 6 (Bloc 7) Organiser le travail et superviser l'équipe;;;
RNCP31408;RNCP31408BC07;Bloc 7 (Bloc 8) Encadrer une équipe;;;
RNCP31408;RNCP31408BC08;Bloc 8 (Bloc 10b) Contrôler la production ou prestation culinaire;;;
RNCP31408;RNCP31408BC09;Bloc 9 (Bloc 11b) Utiliser une langue étrangère dans les activités professionnelles de l’Hôtellerie, de la Restauration, des Loisirs et des activités de Tourisme A2;;;
RNCP31408;RNCP31408BC10;Bloc 10 (Bloc 14) Gérer l'exploitation d'un établissement;;;
RNCP31408;RNCP31408BC11;Bloc 11 (Bloc 16a) Promouvoir une offre de service;;;
RNCP31408;RNCP31408BC12;Bloc 12 (bloc17) Gérer l’encaissement;;;
RNCP31411;RNCP31411BC01;Bloc 1 (Bloc1) Accueillir un client et mener un échange en vue de réaliser une prestation;;;
RNCP31411;RNCP31411BC02;Bloc 3 (Bloc 5a) Nettoyer et désinfecter les espaces et les plans de travail;;;
RNCP31411;RNCP31411BC03;Bloc 2 (Bloc 3) Réceptionner et stocker des marchandises, des produits;;;
RNCP31411;RNCP31411BC04;Bloc 4 (Bloc 6) Assurer la sécurité des personnes et des lieux;;;
RNCP31411;RNCP31411BC05;Bloc 5 (Bloc 9b) Réaliser les préparations culinaires de base;;;
RNCP31411;RNCP31411BC06;Bloc 6 (15b)  Effectuer un service en salle;;;
RNCP31411;RNCP31411BC07;Bloc 7 (bloc17) Gérer l’encaissement;;;
RNCP31412;RNCP31412BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31412;RNCP31412BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31412;RNCP31412BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31412;RNCP31412BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31412;RNCP31412BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
RNCP31412;RNCP31412BC06;Encadrement d’équipes dédiées à des activités de recherche et développement, d’études et prospective;;;
RNCP31413;RNCP31413BC01;Bloc1 (Bloc 1) Accueillir un client et mener un échange en vue de réaliser une prestation;;;
RNCP31413;RNCP31413BC02;Bloc2 (Bloc 3) Réceptionner et stocker des marchandises, des produits;;;
RNCP31413;RNCP31413BC03;Bloc 3 (Bloc 5b) Garantir la sécurité sanitaire et alimentaire;;;
RNCP31413;RNCP31413BC04;Bloc 4 (Bloc 6) Assurer la sécurité des personnes et des lieux;;;
RNCP31413;RNCP31413BC05;Bloc 5 (Bloc 7) Organiser le travail et superviser l’équipe;;;
RNCP31413;RNCP31413BC06;Bloc 6 (Bloc 10b) Contrôler la production ou prestation culinaire;;;
RNCP31413;RNCP31413BC07;Bloc 7 (Bloc 13) Contribuer à gérer l'exploitation d'un établissement;;;
RNCP31414;RNCP31414BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31414;RNCP31414BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31414;RNCP31414BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31414;RNCP31414BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31414;RNCP31414BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
RNCP31414;RNCP31414BC06;Encadrement d’équipes dédiées à des activités de recherche et développement, d’études et prospective;;;
RNCP31415;RNCP31415BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31415;RNCP31415BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31415;RNCP31415BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31415;RNCP31415BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31415;RNCP31415BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
RNCP31415;RNCP31415BC06;Encadrement d’équipes dédiées à des activités de recherche et développement, d’études et prospective;;;
RNCP31416;RNCP31416BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31416;RNCP31416BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31416;RNCP31416BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31416;RNCP31416BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31416;RNCP31416BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
RNCP31416;RNCP31416BC06;Encadrement d’équipes dédiées à des activités de recherche et développement, d’études et prospective;;;
RNCP31417;RNCP31417BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31417;RNCP31417BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31417;RNCP31417BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31417;RNCP31417BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31417;RNCP31417BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
RNCP31417;RNCP31417BC06;Encadrement d’équipes dédiées à des activités de recherche et développement, d’études et prospective;;;
RNCP31419;RNCP31419BC01;Gestion économique et financière d'une entreprise de sellerie-harnachement et/ou sellerie-maroquinerie;;;
RNCP31419;RNCP31419BC02;Commercialisation d'articles de sellerie-harnachement et/ou sellerie-maroquinerie haut de gamme;;;
RNCP31419;RNCP31419BC03;Conception/réalisation/contrôle d'articles de sellerie-harnachement et/ou sellerie-maroquinerie haut de gamme;;;
RNCP31419;RNCP31419BC04;Management d'une petite équipe dans une entreprise de sellerie-harnachement et/ou sellerie-maroquinerie;;;
RNCP31425;RNCP31425BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31425;RNCP31425BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31425;RNCP31425BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31425;RNCP31425BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31425;RNCP31425BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
RNCP31425;RNCP31425BC06;Encadrement d’équipes dédiées à des activités de recherche et développement, d’études et prospective;;;
RNCP31426;RNCP31426BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31426;RNCP31426BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31426;RNCP31426BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31426;RNCP31426BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31426;RNCP31426BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
RNCP31426;RNCP31426BC06;Encadrement d’équipes dédiées à des activités de recherche et développement, d’études et prospective;;;
RNCP31427;RNCP31427BC01;Conception et élaboration d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31427;RNCP31427BC02;Mise en oeuvre d’une démarche de recherche et développement, d’études et prospective;;;
RNCP31427;RNCP31427BC03;Valorisation et transfert des résultats d’une démarche R&D, d’études et prospective;;;
RNCP31427;RNCP31427BC04;Veille scientifique et technologique à l’échelle internationale;;;
RNCP31427;RNCP31427BC05;Formation et diffusion de la culture scientifique et technique et formation;;;
