CodeDiplome;Intitulé Diplôme;CodeRNCP;Niveau2019;type Diplôme;DerniereMaJ
25025554;MAITRISE DE L'ENERGIE, ELECTRICITE, DEVELOPPEMENT DURABLE (LP LIMOGES);RNCP30094;niveau6;LIC-PRO;v1.0
25025556;DOMOTIQUE (LP VALENCIENNES);RNCP29796;niveau6;LIC-PRO;v1.0
25025557;DOMOTIQUE (LP CNAM);RNCP29796;niveau6;LIC-PRO;v1.0
25025558;METIERS DE L'ELECTRONIQUE : COMMUNICATION, SYSTEMES EMBARQUES (LP AIX MARSEILLE);RNCP29962;niveau6;LIC-PRO;v1.0
25025559;METIERS DE L'ELECTRONIQUE : FABRICATION DE CARTES ET SOUS-ENSEMBLES ELECTRONIQUES (LP AIX MARSEILLE);RNCP30118;niveau6;LIC-PRO;v1.0
25025560;METIERS DE L'ELECTRICITE ET DE L'ENERGIE (LP STRASBOURG);RNCP30117;niveau6;LIC-PRO;v1.0
25025561;DOMOTIQUE (LP RENNES 1);RNCP29796;niveau6;LIC-PRO;v1.0
25025562;METIERS DE L'ELECTRONIQUE : FABRICATION DE CARTES ET SOUS-ENSEMBLES ELECTRONIQUES (LP);RNCP30118;niveau6;LIC-PRO;v1.0
25025563;METIERS DE L'ELECTRONIQUE : COMMUNICATION, SYSTEMES EMBARQUES (LP);RNCP29962;niveau6;LIC-PRO;v1.0
25025564;METIERS DE L'ELECTRONIQUE : MICROELECTRONIQUE, OPTRONIQUE (LP);RNCP30119;niveau6;LIC-PRO;v1.0
25030004;METIERS DE L'IMMOBILIER : GESTION ET DEVELOPPEMENT DE PATRIMOINE IMMOBILIER (LP EVRY);RNCP29783;niveau6;LIC-PRO;v1.0
25031002;LOGISTIQUE ET PILOTAGE DES FLUX (LP LYON 2);RNCP29988;niveau6;LIC-PRO;v1.0
25031003;ACTIVITES JURIDIQUES : METIERS DU DROIT DE L'IMMOBILIER (LP MARNE LA VALLEE);RNCP30038;niveau6;LIC-PRO;v1.0
25031006;QUALITE, HYGIENE, SECURITE, SANTE, ENVIRONNEMENT (LP EVRY);RNCP30098;niveau6;LIC-PRO;v1.0
25031007;E-COMMERCE ET MARKETING NUMERIQUE (LP LYON 1);RNCP30060;niveau6;LIC-PRO;v1.0
25031008;MANAGEMENT DES PROCESSUS LOGISTIQUES (LP EVRY);RNCP29992;niveau6;LIC-PRO;v1.0
25031009;METIERS DE L'IMMOBILIER : GESTION ET ADMINISTRATION DE BIENS (LP LYON 3);RNCP30123;niveau6;LIC-PRO;v1.0
2503100C;GESTION DES STRUCTURES SANITAIRES ET SOCIALES (LP);RNCP30070;niveau6;LIC-PRO;v1.0
25031010;MANAGEMENT ET GESTION DES ORGANISATIONS (LP PAU);RNCP30086;niveau6;LIC-PRO;v1.0
25031012;METIERS DE LA QUALITE (LP TOULON);RNCP30111;niveau6;LIC-PRO;v1.0
25031013;METIERS DE LA GESTION ET DE LA COMPTABILITE : CONTROLE DE GESTION (LP SAINT ETIENNE);RNCP29764;niveau6;LIC-PRO;v1.0
25031014;METIERS DE L'ENTREPRENEURIAT (LP CORSE);RNCP30122;niveau6;LIC-PRO;v1.0
25031015;MANAGEMENT ET GESTION DES ORGANISATIONS (LP MARNE LA VALLEE);RNCP30086;niveau6;LIC-PRO;v1.0
25031017;COMMERCE ET DISTRIBUTION (LP MARNE LA VALLEE);RNCP29740;niveau6;LIC-PRO;v1.0
25031018;GESTION DES ORGANISATIONS DE L'ECONOMIE SOCIALE ET SOLIDAIRE (LP MARNE LA VALLEE);RNCP30067;niveau6;LIC-PRO;v1.0
2503101A;METIERS DE L'ENTREPRENEURIAT (LP);RNCP30122;niveau6;LIC-PRO;v1.0
25031020;METIERS DE LA GESTION ET DE LA COMPTABILITE : FISCALITE (LP ORLEANS);RNCP30107;niveau6;LIC-PRO;v1.0
25031022;MANAGEMENT ET GESTION DES ORGANISATIONS (LP LYON 1);RNCP30086;niveau6;LIC-PRO;v1.0
25031023;LOGISTIQUE ET PILOTAGE DES FLUX (LP GRENOBLE ALPES);RNCP29988;niveau6;LIC-PRO;v1.0
25031024;QUALITE, HYGIENE, SECURITE, SANTE, ENVIRONNEMENT (LP CAEN);RNCP30098;niveau6;LIC-PRO;v1.0
25031029;METIERS DE L'ENTREPRENEURIAT (LP POITIERS);RNCP30122;niveau6;LIC-PRO;v1.0
25031030;METIERS DES ADMINISTRATIONS ET COLLECTIVITES TERRITORIALES (LP STRASBOURG);RNCP30137;niveau6;LIC-PRO;v1.0
25031031;LOGISTIQUE ET SYSTEMES D'INFORMATION (LP BORDEAUX);RNCP29989;niveau6;LIC-PRO;v1.0
25031032;MANAGEMENT ET GESTION DES ORGANISATIONS (LP LILLE 1);RNCP30086;niveau6;LIC-PRO;v1.0
25031033;METIERS DES ADMINISTRATIONS ET COLLECTIVITES TERRITORIALES (LP CHAMBERY);RNCP30137;niveau6;LIC-PRO;v1.0
25031034;METIERS DE LA QUALITE (LP STRASBOURG);RNCP30111;niveau6;LIC-PRO;v1.0
25031037;MANAGEMENT DES PROCESSUS LOGISTIQUES (LP CERGY);RNCP29992;niveau6;LIC-PRO;v1.0
25031038;MANAGEMENT ET GESTION DES ORGANISATIONS (LP PERPIGNAN);RNCP30086;niveau6;LIC-PRO;v1.0
25031039;MANAGEMENT ET GESTION DES ORGANISATIONS (LP EVRY);RNCP30086;niveau6;LIC-PRO;v1.0
25031041;METIERS DE L'ENTREPRENEURIAT (LP CNAM);RNCP30122;niveau6;LIC-PRO;v1.0
25031042;MANAGEMENT ET GESTION DES ORGANISATIONS (LP STRASBOURG);RNCP30086;niveau6;LIC-PRO;v1.0
25031043;MANAGEMENT ET GESTION DES ORGANISATIONS (LP LORRAINE);RNCP30086;niveau6;LIC-PRO;v1.0
25031044;METIERS DE L'ENTREPRENEURIAT (PARIS 12);RNCP30122;niveau6;LIC-PRO;v1.0
25031047;METIERS DE LA GESTION ET DE LA COMPTABILITE : GESTION COMPTABLE ET FINANCIERE (LP AIX MARSEILLE);RNCP29776;niveau6;LIC-PRO;v1.0
25031048;METIERS DE LA GESTION ET DE LA COMPTABILITE : CONTROLE DE GESTION (LP AIX MARSEILLE);RNCP29764;niveau6;LIC-PRO;v1.0
25031050;METIERS DU COMMERCE INTERNATIONAL (LP BORDEAUX);RNCP30146;niveau6;LIC-PRO;v1.0
25031051;LOGISTIQUE ET SYSTEMES D'INFORMATION (LP LIMOGES);RNCP29989;niveau6;LIC-PRO;v1.0
25031053;METIERS DE L'ENTREPRENEURIAT (LP LORRAINE);RNCP30122;niveau6;LIC-PRO;v1.0
25031055;GESTION DES ORGANISATIONS DE L'ECONOMIE SOCIALE ET SOLIDAIRE (LP ORLEANS);RNCP30067;niveau6;LIC-PRO;v1.0
25031057;METIERS DE LA GESTION ET DE LA COMPTABILITE : COMPTABILITE ET PAIE (LP LILLE 1);RNCP30106;niveau6;LIC-PRO;v1.0
25031058;METIERS DE L'IMMOBILIER : GESTION ET ADMINISTRATION DE BIENS (LP DIJON);RNCP30123;niveau6;LIC-PRO;v1.0
25031062;METIERS DU DECISIONNEL ET DE LA STATISTIQUE (LP EVRY);RNCP29969;niveau6;LIC-PRO;v1.0
25031064;MANAGEMENT ET GESTION DES ORGANISATIONS (LP INU CHAMPOLLION);RNCP30086;niveau6;LIC-PRO;v1.0
25031066;MANAGEMENT ET GESTION DES ORGANISATIONS (LP NIMES);RNCP30086;niveau6;LIC-PRO;v1.0
25031069;MANAGEMENT ET GESTION DES ORGANISATIONS (LP CERGY);RNCP30086;niveau6;LIC-PRO;v1.0
25031070;MANAGEMENT ET GESTION DES ORGANISATIONS (LP MONTPELLIER);RNCP30086;niveau6;LIC-PRO;v1.0
25031071;METIERS DE L'ENTREPRENEURIAT (LP MONTPELLIER);RNCP30122;niveau6;LIC-PRO;v1.0
25031072;MANAGEMENT ET GESTION DES ORGANISATIONS (LP LA REUNION);RNCP30086;niveau6;LIC-PRO;v1.0
25031073;MANAGEMENT ET GESTION DES ORGANISATIONS (LP VERSAILLES);RNCP30086;niveau6;LIC-PRO;v1.0
25031075;MANAGEMENT ET GESTION DES ORGANISATIONS (LP TOULOUSE 1);RNCP30086;niveau6;LIC-PRO;v1.0
25031076;METIERS DE L'IMMOBILIER : GESTION ET DEVELOPPEMENT DE PATRIMOINE IMMOBILIER (LP LYON 3);RNCP29783;niveau6;LIC-PRO;v1.0
25031077;MANAGEMENT ET GESTION DES ORGANISATIONS (LP LYON 3);RNCP30086;niveau6;LIC-PRO;v1.0
25031078;LOGISTIQUE ET TRANSPORTS INTERNATIONAUX (LP AIX MARSEILLE);RNCP29990;niveau6;LIC-PRO;v1.0
25031079;METIERS DES ADMINISTRATIONS ET COLLECTIVITES TERRITORIALES (LP PARIS 11);RNCP30137;niveau6;LIC-PRO;v1.0
25031080;MANAGEMENT ET GESTION DES ORGANISATIONS (LP BORDEAUX);RNCP30086;niveau6;LIC-PRO;v1.0
25031081;METIERS DE L'ENTREPRENEURIAT (LP CLERMONT AUVERGNE);RNCP30122;niveau6;LIC-PRO;v1.0
25031082;MANAGEMENT ET GESTION DES ORGANISATIONS (LP CLERMONT AUVERGNE);RNCP30086;niveau6;LIC-PRO;v1.0
25031083;METIERS DES ADMINISTRATIONS ET COLLECTIVITES TERRITORIALES (LP GRENOBLE ALPES);RNCP30137;niveau6;LIC-PRO;v1.0
25031084;METIERS DE LA QUALITE (LP TOULOUSE 3);RNCP30111;niveau6;LIC-PRO;v1.0
25031085;MANAGEMENT ET GESTION DES ORGANISATIONS (LP DIJON);RNCP30086;niveau6;LIC-PRO;v1.0
25031086;MANAGEMENT ET GESTION DES ORGANISATIONS (LP PARIS EST CRETEIL);RNCP30086;niveau6;LIC-PRO;v1.0
25031087;MANAGEMENT ET GESTION DES ORGANISATIONS (LP GUYANE);RNCP30086;niveau6;LIC-PRO;v1.0
25031088;METIERS DE LA QUALITE (LP LIMOGES);RNCP30111;niveau6;LIC-PRO;v1.0
25031089;MANAGEMENT ET GESTION DES ORGANISATIONS (LP ORLEANS);RNCP30086;niveau6;LIC-PRO;v1.0
25031090;MANAGEMENT ET GESTION DES ORGANISATIONS (LP LIMOGES);RNCP30086;niveau6;LIC-PRO;v1.0
25031091;METIERS DE L'ENTREPRENEURIAT (LP PARIS 13);RNCP30122;niveau6;LIC-PRO;v1.0
25031092;MANAGEMENT ET GESTION DES ORGANISATIONS (LP ANGERS);RNCP30086;niveau6;LIC-PRO;v1.0
25031093;MANAGEMENT ET GESTION DES ORGANISATIONS (LP BESANCON);RNCP30086;niveau6;LIC-PRO;v1.0
25031094;MANAGEMENT ET GESTION DES ORGANISATIONS (LP TOULOUSE 3);RNCP30086;niveau6;LIC-PRO;v1.0
25031095;MANAGEMENT ET GESTION DES ORGANISATIONS (LP ANTILLES);RNCP30086;niveau6;LIC-PRO;v1.0
25031096;MANAGEMENT ET GESTION DES ORGANISATIONS (LP LE HAVRE);RNCP30086;niveau6;LIC-PRO;v1.0
25031097;MANAGEMENT ET GESTION DES ORGANISATIONS (LP AIX-MARSEILLE);RNCP30086;niveau6;LIC-PRO;v1.0
25031098;COOPERATION ET DEVELOPPEMENT INTERNATIONAL (LP);RNCP30058;niveau6;LIC-PRO;v1.0
25031099;MANAGEMENT ET GESTION DES ORGANISATIONS (LP);RNCP30086;niveau6;LIC-PRO;v1.0
25031105;MANAGEMENT DES PROCESSUS LOGISTIQUES (LP MULHOUSE);RNCP29992;niveau6;LIC-PRO;v1.0
25031106;LOGISTIQUE ET TRANSPORTS INTERNATIONAUX (LP BESANCON);RNCP29990;niveau6;LIC-PRO;v1.0
25031107;LOGISTIQUE ET PILOTAGE DES FLUX (LP RENNES 1);RNCP29988;niveau6;LIC-PRO;v1.0
25031109;MANAGEMENT DES PROCESSUS LOGISTIQUES (LP MARNE LA VALLEE);RNCP29992;niveau6;LIC-PRO;v1.0
25031111;LOGISTIQUE ET PILOTAGE DES FLUX (LP EVRY);RNCP29988;niveau6;LIC-PRO;v1.0
25031118;MANAGEMENT DES PROCESSUS LOGISTIQUES (LP CAEN);RNCP29992;niveau6;LIC-PRO;v1.0
25031119;METIERS DE L'INDUSTRIE : CONCEPTION ET AMELIORATION DE PROCESSUS ET PROCEDES INDUSTRIELS (LP CERGY);RNCP30126;niveau6;LIC-PRO;v1.0
25031120;LOGISTIQUE ET PILOTAGE DES FLUX (LP CNAM);RNCP29988;niveau6;LIC-PRO;v1.0
25031121;LOGISTIQUE ET TRANSPORTS INTERNATIONAUX (LP NANTES);RNCP29990;niveau6;LIC-PRO;v1.0
25031122;LOGISTIQUE ET TRANSPORTS INTERNATIONAUX (LP PERPIGNAN);RNCP29990;niveau6;LIC-PRO;v1.0
25031123;LOGISTIQUE ET PILOTAGE DES FLUX (LP TOULOUSE 3);RNCP29988;niveau6;LIC-PRO;v1.0
25031124;LOGISTIQUE ET TRANSPORTS INTERNATIONAUX (LP LORRAINE);RNCP29990;niveau6;LIC-PRO;v1.0
25031125;MANAGEMENT DES PROCESSUS LOGISTIQUES (LP MONTPELLIER);RNCP29992;niveau6;LIC-PRO;v1.0
25031126;MANAGEMENT DES TRANSPORTS ET DE LA DISTRIBUTION (LP CERGY);RNCP29991;niveau6;LIC-PRO;v1.0
25031128;LOGISTIQUE ET TRANSPORTS INTERNATIONAUX (LP EVRY);RNCP29990;niveau6;LIC-PRO;v1.0
25031129;LOGISTIQUE ET SYSTEMES D'INFORMATION (LP DIJON);RNCP29989;niveau6;LIC-PRO;v1.0
25031130;MANAGEMENT DES TRANSPORTS ET DE LA DISTRIBUTION (LP BORDEAUX);RNCP29991;niveau6;LIC-PRO;v1.0
25031131;MANAGEMENT DES PROCESSUS LOGISTIQUES (LP BORDEAUX);RNCP29992;niveau6;LIC-PRO;v1.0
25031132;LOGISTIQUE ET SYSTEMES D'INFORMATION (LP CLERMONT AUVERGNE);RNCP29989;niveau6;LIC-PRO;v1.0
25031134;LOGISTIQUE ET PILOTAGE DES FLUX (LP CLERMONT AUVERGNE);RNCP29988;niveau6;LIC-PRO;v1.0
25031135;GESTION DES ACHATS ET DES APPROVISIONNEMENTS (LP ANGERS);RNCP30065;niveau6;LIC-PRO;v1.0
25031136;LOGISTIQUE ET PILOTAGE DES FLUX (LP U ARTOIS);RNCP29988;niveau6;LIC-PRO;v1.0
25031137;LOGISTIQUE ET TRANSPORTS INTERNATIONAUX (LP LE HAVRE);RNCP29990;niveau6;LIC-PRO;v1.0
25031138;LOGISTIQUE ET PILOTAGE DES FLUX (LP AIX-MARSEILLE);RNCP29988;niveau6;LIC-PRO;v1.0
25031139;METIERS DE L'INDUSTRIE : LOGISTIQUE INDUSTRIELLE (LP LORRAINE);RNCP32203;niveau6;LIC-PRO;v1.0
25031140;MANAGEMENT DES PROCESSUS LOGISTIQUES (LP);RNCP29992;niveau6;LIC-PRO;v1.0
25031141;LOGISTIQUE ET PILOTAGE DES FLUX (LP);RNCP29988;niveau6;LIC-PRO;v1.0
25031142;LOGISTIQUE ET SYSTEMES D'INFORMATION (LP);RNCP29989;niveau6;LIC-PRO;v1.0
25031143;LOGISTIQUE ET TRANSPORTS INTERNATIONAUX (LP);RNCP29990;niveau6;LIC-PRO;v1.0
25031144;MANAGEMENT DES TRANSPORTS ET DE LA DISTRIBUTION (LP);RNCP29991;niveau6;LIC-PRO;v1.0
25031201;COMMERCE ET DISTRIBUTION (LP TOULOUSE 3);RNCP29740;niveau6;LIC-PRO;v1.0
25031205;METIERS DU COMMERCE INTERNATIONAL (LP SAINT ETIENNE);RNCP30146;niveau6;LIC-PRO;v1.0
25031206;COMMERCIALISATION DES PRODUITS ALIMENTAIRES (LP SAINT ETIENNE);RNCP30055;niveau6;LIC-PRO;v1.0
25031207;E-COMMERCE ET MARKETING NUMERIQUE (LP BORDEAUX);RNCP30060;niveau6;LIC-PRO;v1.0
25031208;E-COMMERCE ET MARKETING NUMERIQUE (LP EVRY);RNCP30060;niveau6;LIC-PRO;v1.0
2503120G;TECHNICO-COMMERCIAL (LP PARIS 12);RNCP30163;niveau6;LIC-PRO;v1.0
2503120H;COMMERCE ET DISTRIBUTION (LP SAINT ETIENNE);RNCP29740;niveau6;LIC-PRO;v1.0
2503120J;COMMERCIALISATION DE PRODUITS ET SERVICES (LP CORSE);RNCP29631;niveau6;LIC-PRO;v1.0
2503120L;COMMERCIALISATION DES PRODUITS ALIMENTAIRES (LP RENNES 1);RNCP30055;niveau6;LIC-PRO;v1.0
2503120R;GESTION DES ACHATS ET DES APPROVISIONNEMENTS (LP MULHOUSE);RNCP30065;niveau6;LIC-PRO;v1.0
2503120U;GESTION DES ACHATS ET DES APPROVISIONNEMENTS (LP BORDEAUX);RNCP30065;niveau6;LIC-PRO;v1.0
2503120W;COMMERCE ET DISTRIBUTION (LP CERGY);RNCP29740;niveau6;LIC-PRO;v1.0
2503120X;COMMERCIALISATION DES PRODUITS ALIMENTAIRES (LP MARNE LA VALLEE);RNCP30055;niveau6;LIC-PRO;v1.0
2503120Y;COMMERCIALISATION DE PRODUITS ET SERVICES (LP MARNE LA VALLEE);RNCP29631;niveau6;LIC-PRO;v1.0
2503120Z;MANAGEMENT DES ACTIVITES COMMERCIALES (LP CERGY);RNCP30095;niveau6;LIC-PRO;v1.0
25031212;TECHNICO-COMMERCIAL (LP EVRY);RNCP30163;niveau6;LIC-PRO;v1.0
25031215;COMMERCE ET DISTRIBUTION (LP LIMOGES);RNCP29740;niveau6;LIC-PRO;v1.0
25031216;COMMERCIALISATION DES PRODUITS ALIMENTAIRES (LP TOURS);RNCP30055;niveau6;LIC-PRO;v1.0
25031217;COMMERCIALISATION DES PRODUITS ALIMENTAIRES (LP LORRAINE);RNCP30055;niveau6;LIC-PRO;v1.0
25031219;METIERS DU COMMERCE INTERNATIONAL (LP AMIENS);RNCP30146;niveau6;LIC-PRO;v1.0
2503121A;COMMERCIALISATION DE PRODUITS ET SERVICES (LP VERSAILLES);RNCP29631;niveau6;LIC-PRO;v1.0
2503121B;COMMERCE ET DISTRIBUTION (LP LA REUNION);RNCP29740;niveau6;LIC-PRO;v1.0
2503121C;COMMERCE ET DISTRIBUTION (LP PARIS 12);RNCP29740;niveau6;LIC-PRO;v1.0
2503121D;E-COMMERCE ET MARKETING NUMERIQUE (LP NANTES);RNCP30060;niveau6;LIC-PRO;v1.0
2503121G;E-COMMERCE ET MARKETING NUMERIQUE (PARIS 12);RNCP30060;niveau6;LIC-PRO;v1.0
2503121J;COMMERCIALISATION DE PRODUITS ET SERVICES (LP BORDEAUX);RNCP29631;niveau6;LIC-PRO;v1.0
2503121K;COMMERCE ET DISTRIBUTION (LP LYON 3);RNCP29740;niveau6;LIC-PRO;v1.0
2503121M;METIERS DU COMMERCE INTERNATIONAL (LP GRENOBLE ALPES);RNCP30146;niveau6;LIC-PRO;v1.0
2503121N;MANAGEMENT DES ACTIVITES COMMERCIALES (LP ROUEN);RNCP30095;niveau6;LIC-PRO;v1.0
2503121P;TECHNICO-COMMERCIAL (LP GRENOBLE ALPES);RNCP30163;niveau6;LIC-PRO;v1.0
2503121R;COMMERCIALISATION DE PRODUITS ET SERVICES (LP LILLE 2);RNCP29631;niveau6;LIC-PRO;v1.0
2503121S;E-COMMERCE ET MARKETING NUMERIQUE (LP LILLE 2);RNCP30060;niveau6;LIC-PRO;v1.0
2503121U;COMMERCIALISATION DE PRODUITS ET SERVICES (LP PAU);RNCP29631;niveau6;LIC-PRO;v1.0
2503121V;GESTION DES ACHATS ET DES APPROVISIONNEMENTS (LP ORLEANS);RNCP30065;niveau6;LIC-PRO;v1.0
2503121W;MANAGEMENT DES ACTIVITES COMMERCIALES (LP CLERMONT AUVERGNE);RNCP30095;niveau6;LIC-PRO;v1.0
2503121X;MANAGEMENT DES ACTIVITES COMMERCIALES (LP DIJON);RNCP30095;niveau6;LIC-PRO;v1.0
2503121Y;METIERS DU COMMERCE INTERNATIONAL (LP CORSE);RNCP30146;niveau6;LIC-PRO;v1.0
2503121Z;MANAGEMENT DES ACTIVITES COMMERCIALES (LP GRENOBLE ALPES);RNCP30095;niveau6;LIC-PRO;v1.0
25031220;TECHNICO-COMMERCIAL (LP ROUEN);RNCP30163;niveau6;LIC-PRO;v1.0
25031221;TECHNICO-COMMERCIAL (LP CERGY);RNCP30163;niveau6;LIC-PRO;v1.0
25031222;COMMERCIALISATION DE PRODUITS ET SERVICES (LP AIX MARSEILLE);RNCP29631;niveau6;LIC-PRO;v1.0
25031223;COMMERCIALISATION DES PRODUITS ET SERVICES (LP LYON 3);RNCP29631;niveau6;LIC-PRO;v1.0
25031224;COMMERCIALISATION DE PRODUITS ET SERVICES (LP LYON 1);RNCP29631;niveau6;LIC-PRO;v1.0
25031226;GESTION DES ACHATS ET DES APPROVISIONNEMENTS (LP AIX MARSEILLE);RNCP30065;niveau6;LIC-PRO;v1.0
2503122A;COMMERCE ET DISTRIBUTION (LP ANGERS);RNCP29740;niveau6;LIC-PRO;v1.0
2503122B;COMMERCE ET DISTRIBUTION (LP BREST);RNCP29740;niveau6;LIC-PRO;v1.0
2503122C;METIERS DU COMMERCE INTERNATIONAL (LP LILLE 1);RNCP30146;niveau6;LIC-PRO;v1.0
2503122D;COMMERCE ET DISTRIBUTION (LP VALENCIENNES);RNCP29740;niveau6;LIC-PRO;v1.0
2503122E;COMMERCIALISATION DE PRODUITS ET SERVICES (LP CLERMONT AUVERGNE);RNCP29631;niveau6;LIC-PRO;v1.0
2503122G;METIERS DU MARKETING OPERATIONNEL (LP GUYANE);RNCP30152;niveau6;LIC-PRO;v1.0
2503122H;METIERS DU COMMERCE INTERNATIONAL (LP ANGERS);RNCP30146;niveau6;LIC-PRO;v1.0
2503122J;COMMERCIALISATION DE PRODUITS ET SERVICES (LP GRENOBLE ALPES);RNCP29631;niveau6;LIC-PRO;v1.0
2503122K;COMMERCIALISATION DE PRODUITS ET SERVICES (LP LORRAINE);RNCP29631;niveau6;LIC-PRO;v1.0
2503122L;METIERS DU COMMERCE INTERNATIONAL (LP LORRAINE);RNCP30146;niveau6;LIC-PRO;v1.0
2503122M;COMMERCE ET DISTRIBUTION (LP VERSAILLES SAINT QUENTIN);RNCP29740;niveau6;LIC-PRO;v1.0
2503122N;COMMERCE ET DISTRIBUTION (LP GUYANE);RNCP29740;niveau6;LIC-PRO;v1.0
2503122Q;COMMERCE ET DISTRIBUTION (LP POITIERS);RNCP29740;niveau6;LIC-PRO;v1.0
2503122R;METIERS DU COMMERCE INTERNATIONAL (LP BRETAGNE SUD);RNCP30146;niveau6;LIC-PRO;v1.0
2503122S;COMMERCE ET DISTRIBUTION (LP NANTES);RNCP29740;niveau6;LIC-PRO;v1.0
2503122T;METIERS DU MARKETING OPERATIONNEL (LP EVRY);RNCP30152;niveau6;LIC-PRO;v1.0
2503122U;COMMERCE ET DISTRIBUTION (LP CLERMONT AUVERGNE);RNCP29740;niveau6;LIC-PRO;v1.0
2503122V;COMMERCE ET DISTRIBUTION (LP BESANCON);RNCP29740;niveau6;LIC-PRO;v1.0
2503122W;TECHNICO-COMMERCIAL (LP TOULOUSE 3);RNCP30163;niveau6;LIC-PRO;v1.0
2503122X;COMMERCE ET DISTRIBUTION (LP ANTILLES);RNCP29740;niveau6;LIC-PRO;v1.0
2503122Y;TECHNICO-COMMERCIAL (LP AIX MARSEILLE);RNCP30163;niveau6;LIC-PRO;v1.0
2503122Z;MANAGEMENT DES ACTIVITES COMMERCIALES (LP BORDEAUX);RNCP30095;niveau6;LIC-PRO;v1.0
25031230;METIERS DU COMMERCE INTERNATIONAL (LP DIJON);RNCP30146;niveau6;LIC-PRO;v1.0
25031233;E-COMMERCE ET MARKETING NUMERIQUE (LP LA ROCHELLE);RNCP30060;niveau6;LIC-PRO;v1.0
25031234;COMMERCE ET DISTRIBUTION (LP GRENOBLE ALPES);RNCP29740;niveau6;LIC-PRO;v1.0
25031235;METIERS DU COMMERCE INTERNATIONAL (LP PARIS 12);RNCP30146;niveau6;LIC-PRO;v1.0
25031237;COMMERCE ET DISTRIBUTION (LP AIX MARSEILLE);RNCP29740;niveau6;LIC-PRO;v1.0
25031239;COMMERCE ET DISTRIBUTION (LP BORDEAUX);RNCP29740;niveau6;LIC-PRO;v1.0
2503123A;COMMERCE ET DISTRIBUTION (LP);RNCP29740;niveau6;LIC-PRO;v1.0
2503123B;MANAGEMENT DES ACTIVITES COMMERCIALES (LP);RNCP30095;niveau6;LIC-PRO;v1.0
2503123C;E-COMMERCE ET MARKETING NUMERIQUE (LP);RNCP30060;niveau6;LIC-PRO;v1.0
2503123D;COMMERCIALISATION DE PRODUITS ET SERVICES (LP);RNCP29631;niveau6;LIC-PRO;v1.0
2503123E;METIERS DU MARKETING OPERATIONNEL (LP);RNCP30152;niveau6;LIC-PRO;v1.0
2503123F;METIERS DU COMMERCE INTERNATIONAL (LP);RNCP30146;niveau6;LIC-PRO;v1.0
2503123G;TECHNICO-COMMERCIAL (LP);RNCP30163;niveau6;LIC-PRO;v1.0
2503123H;COMMERCIALISATION DES PRODUITS ALIMENTAIRES (LP);RNCP30055;niveau6;LIC-PRO;v1.0
2503123J;GESTION DES ACHATS ET DES APPROVISIONNEMENTS (LP);RNCP30065;niveau6;LIC-PRO;v1.0
25031240;COMMERCIALISATION DE PRODUITS ET SERVICES (LP CERGY);RNCP29631;niveau6;LIC-PRO;v1.0
25031241;METIERS DU COMMERCE INTERNATIONAL (LP STARSBOURG);RNCP30146;niveau6;LIC-PRO;v1.0
25031242;COMMERCE ET DISTRIBUTION (LP PARIS 11);RNCP29740;niveau6;LIC-PRO;v1.0
25031246;MANAGEMENT DES ACTIVITES COMMERCIALES (LP LORRAINE);RNCP30095;niveau6;LIC-PRO;v1.0
25031248;METIERS DU COMMERCE INTERNATIONAL (LP ROUEN);RNCP30146;niveau6;LIC-PRO;v1.0
25031249;TECHNICO-COMMERCIAL (LP POITIERS);RNCP30163;niveau6;LIC-PRO;v1.0
25031254;TECHNICO-COMMERCIAL (LP VERSAILLES);RNCP30163;niveau6;LIC-PRO;v1.0
25031255;COMMERCIALISATION DES PRODUITS ALIMENTAIRES (LP MULHOUSE);RNCP30055;niveau6;LIC-PRO;v1.0
25031257;COMMERCIALISATION DES PRODUITS ET SERVICES (LP ARTOIS);RNCP29631;niveau6;LIC-PRO;v1.0
25031258;METIERS DU COMMERCE INTERNATIONAL (LP CERGY);RNCP30146;niveau6;LIC-PRO;v1.0
25031261;COMMERCE ET DISTRIBUTION (LP NICE);RNCP29740;niveau6;LIC-PRO;v1.0
25031262;COMMERCE ET DISTRIBUTION (LP STRASBOURG);RNCP29740;niveau6;LIC-PRO;v1.0
25031264;COMMERCE ET DISTRIBUTION (LP MONTPELLIER);RNCP29740;niveau6;LIC-PRO;v1.0
25031266;MANAGEMENT DES ACTIVITES COMMERCIALES (LP LIMOGES);RNCP30095;niveau6;LIC-PRO;v1.0
25031267;GESTION DES ACHATS ET DES APPROVISIONNEMENTS (LP MARNE LA VALLEE);RNCP30065;niveau6;LIC-PRO;v1.0
25031268;METIERS DU COMMERCE INTERNATIONAL (LP MARNE LA VALLEE);RNCP30146;niveau6;LIC-PRO;v1.0
25031269;TECHNICO-COMMERCIAL (LP TOURS);RNCP30163;niveau6;LIC-PRO;v1.0
25031271;TECHNICO-COMMERCIAL (LP SAINT ETIENNE);RNCP30163;niveau6;LIC-PRO;v1.0
25031272;E-COMMERCE ET MARKETING NUMERIQUE (LP BESANCON);RNCP30060;niveau6;LIC-PRO;v1.0
25031273;COMMERCE ET DISTRIBUTION (LP LILLE 1);RNCP29740;niveau6;LIC-PRO;v1.0
25031274;COMMERCIALISATION DES PRODUITS ALIMENTAIRES (LP CNAM);RNCP30055;niveau6;LIC-PRO;v1.0
